"","row","trainAUC","testAUC","spec","sen","best","n.trees","interaction.depth","shrinkage","n.minobsinnode","seed","id","id2","type"
"15",15,0.970256872465074,0.901220550667045,1,0.0769230769230769,4069,15000,3,5e-04,4,5,"15000 3 5e-04 4","2","competence"
"16",16,0.990082244799226,0.853283767038414,0.988847583643123,0,4441,15000,3,5e-04,4,6,"15000 3 5e-04 4","2","competence"
"17",17,0.967395742198892,0.931481481481481,0.992592592592593,0.0714285714285714,4216,15000,3,5e-04,4,7,"15000 3 5e-04 4","2","competence"
"18",18,0.974707075259126,0.883905762134544,0.996309963099631,0,4545,15000,3,5e-04,4,8,"15000 3 5e-04 4","2","competence"
"19",19,0.970564147034735,0.908514492753623,0.981884057971015,0.375,4659,15000,3,5e-04,4,9,"15000 3 5e-04 4","2","competence"
"20",20,0.986255069851284,0.840193017314788,1,0.0769230769230769,4540,15000,3,5e-04,4,10,"15000 3 5e-04 4","2","competence"
"21",21,0.980114916629112,0.870848708487085,1,0,2679,15000,4,5e-04,4,1,"15000 4 5e-04 4","3","competence"
"22",22,0.986086074808472,0.89866590973602,0.996309963099631,0.0769230769230769,3980,15000,4,5e-04,4,2,"15000 4 5e-04 4","3","competence"
"23",23,0.983552055993001,0.861375661375661,1,0,3708,15000,4,5e-04,4,3,"15000 4 5e-04 4","3","competence"
"24",24,0.973634036062537,0.946078431372549,0.996323529411765,0,3114,15000,4,5e-04,4,4,"15000 4 5e-04 4","3","competence"
"25",25,0.979044614691302,0.89724666477434,1,0,3769,15000,4,5e-04,4,5,"15000 4 5e-04 4","3","competence"
"26",26,0.994980648282535,0.844857496902107,0.996282527881041,0,3657,15000,4,5e-04,4,6,"15000 4 5e-04 4","3","competence"
"27",27,0.977486147564888,0.930687830687831,0.992592592592593,0.0714285714285714,3773,15000,4,5e-04,4,7,"15000 4 5e-04 4","3","competence"
"28",28,0.978706624605678,0.886176554073233,0.996309963099631,0,3689,15000,4,5e-04,4,8,"15000 4 5e-04 4","3","competence"
"29",29,0.974370092017151,0.903079710144927,0.978260869565217,0.25,3969,15000,4,5e-04,4,9,"15000 4 5e-04 4","3","competence"
"30",30,0.988283010365029,0.834232188475731,1,0,3566,15000,4,5e-04,4,10,"15000 4 5e-04 4","3","competence"
"31",31,0.963440739071654,0.872126028952597,1,0,1857,5000,2,0.001,4,1,"5000 2 0.001 4","4","competence"
"32",32,0.967327625056332,0.90661368152143,0.996309963099631,0.0769230769230769,2632,5000,2,0.001,4,2,"5000 2 0.001 4","4","competence"
"33",33,0.963196267133275,0.864550264550265,1,0,2427,5000,2,0.001,4,3,"5000 2 0.001 4","4","competence"
"34",34,0.952770060467397,0.94515931372549,0.996323529411765,0.0833333333333333,2585,5000,2,0.001,4,4,"5000 2 0.001 4","4","competence"
"35",35,0.960905813429473,0.89866590973602,1,0.0769230769230769,2444,5000,2,0.001,4,5,"5000 2 0.001 4","4","competence"
"36",36,0.978713110788582,0.847831474597274,0.992565055762082,0,2498,5000,2,0.001,4,6,"5000 2 0.001 4","4","competence"
"37",37,0.954097404491105,0.936243386243386,0.992592592592593,0.0714285714285714,2893,5000,2,0.001,4,7,"5000 2 0.001 4","4","competence"
"38",38,0.962764758900406,0.881067272211184,0.996309963099631,0,2634,5000,2,0.001,4,8,"5000 2 0.001 4","4","competence"
"39",39,0.962036903213374,0.908967391304348,0.978260869565217,0.375,2966,5000,2,0.001,4,9,"5000 2 0.001 4","4","competence"
"40",40,0.975608382154124,0.844166903207494,1,0.153846153846154,2315,5000,2,0.001,4,10,"5000 2 0.001 4","4","competence"
"41",41,0.966200991437584,0.878228782287823,1,0,189,5000,2,0.01,4,1,"5000 2 0.01 4","5","competence"
"42",42,0.964623704371338,0.910729491910304,0.996309963099631,0.0769230769230769,241,5000,2,0.01,4,2,"5000 2 0.01 4","5","competence"
"43",43,0.957363662875474,0.873280423280423,1,0,238,5000,2,0.01,4,3,"5000 2 0.01 4","5","competence"
"44",44,0.961458844037697,0.947916666666667,0.996323529411765,0.166666666666667,301,5000,2,0.01,4,4,"5000 2 0.01 4","5","competence"
"45",45,0.958596214511041,0.898949758728356,1,0.0769230769230769,262,5000,2,0.01,4,5,"5000 2 0.01 4","5","competence"
"46",46,0.980587808417997,0.83271375464684,0.988847583643123,0.0666666666666667,295,5000,2,0.01,4,6,"5000 2 0.01 4","5","competence"
"47",47,0.95220180810732,0.935185185185185,0.992592592592593,0.0714285714285714,276,5000,2,0.01,4,7,"5000 2 0.01 4","5","competence"
"48",48,0.96053965750338,0.874538745387454,0.996309963099631,0,246,5000,2,0.01,4,8,"5000 2 0.01 4","5","competence"
"49",49,0.962157344510286,0.908061594202899,0.985507246376812,0.25,238,5000,2,0.01,4,9,"5000 2 0.01 4","5","competence"
"50",50,0.974425416854439,0.856514334374113,1,0.0769230769230769,223,5000,2,0.01,4,10,"5000 2 0.01 4","5","competence"
"51",51,0.974876070301938,0.867300596082884,1,0,1714,5000,3,0.001,4,1,"5000 3 0.001 4","6","competence"
"52",52,0.977523659305994,0.902923644621062,0.996309963099631,0.0769230769230769,2125,5000,3,0.001,4,2,"5000 3 0.001 4","6","competence"
"53",53,0.97713619130942,0.866402116402116,1,0,2310,5000,3,0.001,4,3,"5000 3 0.001 4","6","competence"
"54",54,0.964536689001471,0.94577205882353,0.996323529411765,0.0833333333333333,1816,5000,3,0.001,4,4,"5000 3 0.001 4","6","competence"
"55",55,0.972566471383506,0.898949758728356,1,0.0769230769230769,2220,5000,3,0.001,4,5,"5000 3 0.001 4","6","competence"
"56",56,0.990082244799226,0.847087980173482,0.988847583643123,0,2236,5000,3,0.001,4,6,"5000 3 0.001 4","6","competence"
"57",57,0.967979002624672,0.932804232804233,0.992592592592593,0.0714285714285714,2168,5000,3,0.001,4,7,"5000 3 0.001 4","6","competence"
"58",58,0.975270392068499,0.883905762134544,0.996309963099631,0,2356,5000,3,0.001,4,8,"5000 3 0.001 4","6","competence"
"59",59,0.971190441778677,0.907155797101449,0.978260869565217,0.375,2571,5000,3,0.001,4,9,"5000 3 0.001 4","6","competence"
"60",60,0.985410094637224,0.839625319330116,1,0.0769230769230769,2168,5000,3,0.001,4,10,"5000 3 0.001 4","6","competence"
"61",61,0.975270392068499,0.874254896395118,1,0,140,5000,3,0.01,4,1,"5000 3 0.01 4","7","competence"
"62",62,0.977129337539432,0.900227079193869,1,0,194,5000,3,0.01,4,2,"5000 3 0.01 4","7","competence"
"63",63,0.971099445902596,0.857936507936508,1,0,231,5000,3,0.01,4,3,"5000 3 0.01 4","7","competence"
"64",64,0.964100887944653,0.946384803921569,0.996323529411765,0.0833333333333333,167,5000,3,0.01,4,4,"5000 3 0.01 4","7","competence"
"65",65,0.967186795853988,0.904059040590406,1,0.0769230769230769,209,5000,3,0.01,4,5,"5000 3 0.01 4","7","competence"
"66",66,0.990626511852927,0.864807930607187,0.988847583643123,0,227,5000,3,0.01,4,6,"5000 3 0.01 4","7","competence"
"67",67,0.967512394284048,0.935449735449735,0.992592592592593,0.0714285714285714,207,5000,3,0.01,4,7,"5000 3 0.01 4","7","competence"
"68",68,0.969524560612889,0.86971331251774,0.996309963099631,0,234,5000,3,0.01,4,8,"5000 3 0.01 4","7","competence"
"69",69,0.974346003757768,0.908514492753623,0.97463768115942,0.25,255,5000,3,0.01,4,9,"5000 3 0.01 4","7","competence"
"70",70,0.98079089680036,0.847856940107863,1,0.0769230769230769,169,5000,3,0.01,4,10,"5000 3 0.01 4","7","competence"
"71",71,0.982030193780982,0.875957990349134,1,0,1424,5000,4,0.001,4,1,"5000 4 0.001 4","8","competence"
"72",72,0.983720144209103,0.894408174850979,1,0.0769230769230769,1806,5000,4,0.001,4,2,"5000 4 0.001 4","8","competence"
"73",73,0.983902012248469,0.86005291005291,1,0,1947,5000,4,0.001,4,3,"5000 4 0.001 4","8","competence"
"74",74,0.973089284741515,0.94515931372549,0.996323529411765,0,1529,5000,4,0.001,4,4,"5000 4 0.001 4","8","competence"
"75",75,0.979495268138801,0.894408174850979,1,0,1888,5000,4,0.001,4,5,"5000 4 0.001 4","8","competence"
"76",76,0.99540396710208,0.84634448574969,0.992565055762082,0,1971,5000,4,0.001,4,6,"5000 4 0.001 4","8","competence"
"77",77,0.978361038203558,0.932010582010582,0.992592592592593,0.0714285714285714,1919,5000,4,0.001,4,7,"5000 4 0.001 4","8","competence"
"78",78,0.974425416854439,0.88787964802725,1,0,1571,5000,4,0.001,4,8,"5000 4 0.001 4","8","competence"
"79",79,0.976875270992918,0.902173913043478,0.978260869565217,0.375,2138,5000,4,0.001,4,9,"5000 4 0.001 4","8","competence"
"80",80,0.989691302388463,0.83281294351405,1,0.0769230769230769,1870,5000,4,0.001,4,10,"5000 4 0.001 4","8","competence"
"81",81,0.983382154123479,0.876099914845302,1,0,134,5000,4,0.01,4,1,"5000 4 0.01 4","9","competence"
"82",82,0.97867845876521,0.898098211751348,1,0,147,5000,4,0.01,4,2,"5000 4 0.01 4","9","competence"
"83",83,0.98092738407699,0.864550264550265,1,0,184,5000,4,0.01,4,3,"5000 4 0.01 4","9","competence"
"84",84,0.97319823500572,0.947303921568628,0.99264705882353,0,167,5000,4,0.01,4,4,"5000 4 0.01 4","9","competence"
"85",85,0.974707075259126,0.895543570820324,1,0,163,5000,4,0.01,4,5,"5000 4 0.01 4","9","competence"
"86",86,0.99570633768747,0.852912019826518,0.992565055762082,0,214,5000,4,0.01,4,6,"5000 4 0.01 4","9","competence"
"87",87,0.97859434237387,0.934920634920635,0.992592592592593,0.0714285714285714,204,5000,4,0.01,4,7,"5000 4 0.01 4","9","competence"
"88",88,0.971468003605228,0.871984104456429,0.996309963099631,0,177,5000,4,0.01,4,8,"5000 4 0.01 4","9","competence"
"89",89,0.971720383485089,0.903985507246377,0.978260869565217,0.25,161,5000,4,0.01,4,9,"5000 4 0.01 4","9","competence"
"90",90,0.982762505633168,0.842038035764973,1,0,124,5000,4,0.01,4,10,"5000 4 0.01 4","9","competence"
"91",1,0.968202764976959,0.862873134328358,1,0,5348,15000,2,5e-04,4,1,"15000 2 5e-04 4","1","PCR"
"92",2,0.969286359530262,0.894470147609606,1,0.117647058823529,8444,15000,2,5e-04,4,2,"15000 2 5e-04 4","1","PCR"
"93",3,0.985570739549839,0.869883040935672,0.984962406015038,0.111111111111111,14713,15000,2,5e-04,4,3,"15000 2 5e-04 4","1","PCR"
"94",4,0.94758064516129,0.895289179104478,0.98134328358209,0,5037,15000,2,5e-04,4,4,"15000 2 5e-04 4","1","PCR"
"95",5,0.969777265745008,0.836287313432836,0.996268656716418,0.0625,5693,15000,2,5e-04,4,5,"15000 2 5e-04 4","1","PCR"
"96",6,0.965521831735889,0.865371269951423,1,0.0454545454545455,4659,15000,2,5e-04,4,6,"15000 2 5e-04 4","1","PCR"
"97",7,0.946368956443188,0.870235734743335,1,0.117647058823529,5485,15000,2,5e-04,4,7,"15000 2 5e-04 4","1","PCR"
"98",8,0.956367567567567,0.883215643671917,1,0.0476190476190476,4394,15000,2,5e-04,4,8,"15000 2 5e-04 4","1","PCR"
"99",9,0.979110390779759,0.880499574226511,0.974169741697417,0.230769230769231,11971,15000,2,5e-04,4,9,"15000 2 5e-04 4","1","PCR"
"100",10,0.958897243107769,0.880226553389972,0.996168582375479,0.0434782608695652,5226,15000,2,5e-04,4,10,"15000 2 5e-04 4","1","PCR"
"101",11,0.984331797235023,0.862639925373134,0.996268656716418,0,5273,15000,3,5e-04,4,1,"15000 3 5e-04 4","2","PCR"
"102",12,0.982522288991006,0.897113901740471,1,0.117647058823529,7236,15000,3,5e-04,4,2,"15000 3 5e-04 4","2","PCR"
"103",13,0.98782154340836,0.876775271512114,0.988721804511278,0.111111111111111,9418,15000,3,5e-04,4,3,"15000 3 5e-04 4","2","PCR"
"104",14,0.962864823348694,0.897154850746269,0.98134328358209,0,4329,15000,3,5e-04,4,4,"15000 3 5e-04 4","2","PCR"
"105",15,0.9821044546851,0.83652052238806,0.996268656716418,0.0625,5213,15000,3,5e-04,4,5,"15000 3 5e-04 4","2","PCR"
"106",16,0.978922612708555,0.873178348369188,1,0.0454545454545455,4325,15000,3,5e-04,4,6,"15000 3 5e-04 4","2","PCR"
"107",17,0.965515887042928,0.869574796210619,1,0.117647058823529,6055,15000,3,5e-04,4,7,"15000 3 5e-04 4","2","PCR"
"108",18,0.967827027027027,0.886836864023176,1,0.0476190476190476,3922,15000,3,5e-04,4,8,"15000 3 5e-04 4","2","PCR"
"109",19,0.98307221321808,0.888163497019586,0.977859778597786,0.153846153846154,7782,15000,3,5e-04,4,9,"15000 3 5e-04 4","2","PCR"
"110",20,0.97220323536113,0.88672330501416,0.996168582375479,0,4505,15000,3,5e-04,4,10,"15000 3 5e-04 4","2","PCR"
"111",21,0.992127496159754,0.865438432835821,1,0,4601,15000,4,5e-04,4,1,"15000 4 5e-04 4","3","PCR"
"112",22,0.9851930403362,0.899757655871337,1,0,4774,15000,4,5e-04,4,2,"15000 4 5e-04 4","3","PCR"
"113",23,0.986575562700965,0.882205513784461,0.996240601503759,0.0555555555555556,5637,15000,4,5e-04,4,3,"15000 4 5e-04 4","3","PCR"
"114",24,0.972235023041475,0.897154850746269,0.98134328358209,0,4159,15000,4,5e-04,4,4,"15000 4 5e-04 4","3","PCR"
"115",25,0.988133640552995,0.841651119402985,0.996268656716418,0.0625,4428,15000,4,5e-04,4,5,"15000 4 5e-04 4","3","PCR"
"116",26,0.986288604898829,0.8735253296322,1,0.0454545454545455,4417,15000,4,5e-04,4,6,"15000 4 5e-04 4","3","PCR"
"117",27,0.969600565570873,0.871557611808768,1,0.117647058823529,4736,15000,4,5e-04,4,7,"15000 4 5e-04 4","3","PCR"
"118",28,0.976216216216216,0.891363389462249,1,0,3463,15000,4,5e-04,4,8,"15000 4 5e-04 4","3","PCR"
"119",29,0.987898433279308,0.88787964802725,0.981549815498155,0.153846153846154,6556,15000,4,5e-04,4,9,"15000 4 5e-04 4","3","PCR"
"120",30,0.980952380952381,0.891720806263535,0.996168582375479,0,4276,15000,4,5e-04,4,10,"15000 4 5e-04 4","3","PCR"
"121",31,0.96747311827957,0.86357276119403,1,0,2491,5000,2,0.001,4,1,"5000 2 0.001 4","4","PCR"
"122",32,0.969364911040415,0.8955717118308,0.99625468164794,0.117647058823529,4337,5000,2,0.001,4,2,"5000 2 0.001 4","4","PCR"
"123",33,0.977290996784566,0.881578947368421,0.988721804511278,0.111111111111111,4684,5000,2,0.001,4,3,"5000 2 0.001 4","4","PCR"
"124",34,0.949059139784946,0.896455223880597,0.98134328358209,0,2481,5000,2,0.001,4,4,"5000 2 0.001 4","4","PCR"
"125",35,0.96831797235023,0.833722014925373,0.996268656716418,0.0625,2576,5000,2,0.001,4,5,"5000 2 0.001 4","4","PCR"
"126",36,0.966098686545971,0.867626648160999,1,0.0454545454545455,2371,5000,2,0.001,4,6,"5000 2 0.001 4","4","PCR"
"127",37,0.945878009504733,0.870896673276052,1,0.117647058823529,2812,5000,2,0.001,4,7,"5000 2 0.001 4","4","PCR"
"128",38,0.952389189189189,0.887017925040739,1,0.0476190476190476,2188,5000,2,0.001,4,8,"5000 2 0.001 4","4","PCR"
"129",39,0.97493246893571,0.879364178257167,0.974169741697417,0.230769230769231,4820,5000,2,0.001,4,9,"5000 2 0.001 4","4","PCR"
"130",40,0.961357940305309,0.883225054139597,0.996168582375479,0.0434782608695652,2764,5000,2,0.001,4,10,"5000 2 0.001 4","4","PCR"
"131",41,0.963863287250384,0.857975746268657,1,0,243,5000,2,0.01,4,1,"5000 2 0.01 4","5","PCR"
"132",42,0.976198892423707,0.89931703018286,0.99625468164794,0.117647058823529,628,5000,2,0.01,4,2,"5000 2 0.01 4","5","PCR"
"133",43,0.974859324758842,0.875104427736007,0.988721804511278,0.0555555555555556,490,5000,2,0.01,4,3,"5000 2 0.01 4","5","PCR"
"134",44,0.944431643625192,0.901585820895522,0.992537313432836,0,213,5000,2,0.01,4,4,"5000 2 0.01 4","5","PCR"
"135",45,0.968356374807988,0.837220149253731,0.996268656716418,0.0625,274,5000,2,0.01,4,5,"5000 2 0.01 4","5","PCR"
"136",46,0.961128860489883,0.859472588480222,1,0.0454545454545455,228,5000,2,0.01,4,6,"5000 2 0.01 4","5","PCR"
"137",47,0.953006559051098,0.867371667768231,0.98876404494382,0.117647058823529,357,5000,2,0.01,4,7,"5000 2 0.01 4","5","PCR"
"138",48,0.952281081081081,0.884483070794858,1,0.0476190476190476,206,5000,2,0.01,4,8,"5000 2 0.01 4","5","PCR"
"139",49,0.973851971907077,0.886318478569401,0.974169741697417,0.230769230769231,489,5000,2,0.01,4,9,"5000 2 0.01 4","5","PCR"
"140",50,0.961449077238551,0.881392637014826,0.996168582375479,0,275,5000,2,0.01,4,10,"5000 2 0.01 4","5","PCR"
"141",51,0.982834101382489,0.864388992537313,1,0,2371,5000,3,0.001,4,1,"5000 3 0.001 4","6","PCR"
"142",52,0.98095125878795,0.897113901740471,1,0.117647058823529,3410,5000,3,0.001,4,2,"5000 3 0.001 4","6","PCR"
"143",53,0.98613344051447,0.879072681704261,0.988721804511278,0.111111111111111,4102,5000,3,0.001,4,3,"5000 3 0.001 4","6","PCR"
"144",54,0.961175115207373,0.896222014925373,0.977611940298508,0,2108,5000,3,0.001,4,4,"5000 3 0.001 4","6","PCR"
"145",55,0.979723502304148,0.844449626865672,0.996268656716418,0.0625,2242,5000,3,0.001,4,5,"5000 3 0.001 4","6","PCR"
"146",56,0.981096911608094,0.872137404580153,1,0.0454545454545455,2365,5000,3,0.001,4,6,"5000 3 0.001 4","6","PCR"
"147",57,0.956187895212285,0.870896673276052,1,0.117647058823529,2429,5000,3,0.001,4,7,"5000 3 0.001 4","6","PCR"
"148",58,0.966356756756757,0.88774216911099,1,0.0476190476190476,1791,5000,3,0.001,4,8,"5000 3 0.001 4","6","PCR"
"149",59,0.985161174140104,0.884473460119217,0.977859778597786,0.230769230769231,4343,5000,3,0.001,4,9,"5000 3 0.001 4","6","PCR"
"150",60,0.974390521758943,0.887556221889055,0.996168582375479,0.0434782608695652,2381,5000,3,0.001,4,10,"5000 3 0.001 4","6","PCR"
"151",61,0.981067588325653,0.866837686567164,1,0,243,5000,3,0.01,4,1,"5000 3 0.01 4","7","PCR"
"152",62,0.98368092376576,0.897113901740471,0.99625468164794,0.0588235294117647,434,5000,3,0.01,4,2,"5000 3 0.01 4","7","PCR"
"153",63,0.986575562700965,0.882623224728488,0.988721804511278,0.111111111111111,444,5000,3,0.01,4,3,"5000 3 0.01 4","7","PCR"
"154",64,0.961693548387097,0.899253731343284,0.992537313432836,0,199,5000,3,0.01,4,4,"5000 3 0.01 4","7","PCR"
"155",65,0.982603686635945,0.838852611940298,0.996268656716418,0.0625,269,5000,3,0.01,4,5,"5000 3 0.01 4","7","PCR"
"156",66,0.977768903088392,0.874219292158223,1,0.0909090909090909,238,5000,3,0.01,4,6,"5000 3 0.01 4","7","PCR"
"157",67,0.953870625662778,0.870456047587574,1,0.117647058823529,253,5000,3,0.01,4,7,"5000 3 0.01 4","7","PCR"
"158",68,0.961081081081081,0.881042911461162,1,0.0476190476190476,186,5000,3,0.01,4,8,"5000 3 0.01 4","7","PCR"
"159",69,0.978714208535926,0.892988929889299,0.977859778597786,0.230769230769231,317,5000,3,0.01,4,9,"5000 3 0.01 4","7","PCR"
"160",70,0.96928685349738,0.884391137764451,0.996168582375479,0,203,5000,3,0.01,4,10,"5000 3 0.01 4","7","PCR"
"161",71,0.992549923195085,0.865671641791045,1,0,2317,5000,4,0.001,4,1,"5000 4 0.001 4","8","PCR"
"162",72,0.986096382702958,0.896452963207755,1,0,2695,5000,4,0.001,4,2,"5000 4 0.001 4","8","PCR"
"163",73,0.989951768488746,0.880116959064328,0.996240601503759,0.111111111111111,3445,5000,4,0.001,4,3,"5000 4 0.001 4","8","PCR"
"164",74,0.972465437788018,0.898320895522388,0.98134328358209,0,2103,5000,4,0.001,4,4,"5000 4 0.001 4","8","PCR"
"165",75,0.988172043010753,0.847714552238806,0.996268656716418,0.0625,2174,5000,4,0.001,4,5,"5000 4 0.001 4","8","PCR"
"166",76,0.98690983315584,0.872831367106176,1,0.0909090909090909,2306,5000,4,0.001,4,6,"5000 4 0.001 4","8","PCR"
"167",77,0.969443462550567,0.871998237497246,1,0.117647058823529,2429,5000,4,0.001,4,7,"5000 4 0.001 4","8","PCR"
"168",78,0.975351351351351,0.891725511497375,1,0,1767,5000,4,0.001,4,8,"5000 4 0.001 4","8","PCR"
"169",79,0.98631370430398,0.887595799034913,0.981549815498155,0.0769230769230769,3025,5000,4,0.001,4,9,"5000 4 0.001 4","8","PCR"
"170",80,0.979357484620642,0.891387639513576,0.996168582375479,0,2036,5000,4,0.001,4,10,"5000 4 0.001 4","8","PCR"
"171",81,0.990130568356375,0.856809701492537,1,0,225,5000,4,0.01,4,1,"5000 4 0.01 4","9","PCR"
"172",82,0.971996386630533,0.895681868252919,1,0,181,5000,4,0.01,4,2,"5000 4 0.01 4","9","PCR"
"173",83,0.98902733118971,0.880743525480368,0.992481203007519,0.0555555555555556,320,5000,4,0.01,4,3,"5000 4 0.01 4","9","PCR"
"174",84,0.97244623655914,0.901585820895522,0.98134328358209,0,199,5000,4,0.01,4,4,"5000 4 0.01 4","9","PCR"
"175",85,0.98721198156682,0.853777985074627,0.996268656716418,0,200,5000,4,0.01,4,5,"5000 4 0.01 4","9","PCR"
"176",86,0.984624600638978,0.867019430950729,1,0.0909090909090909,228,5000,4,0.01,4,6,"5000 4 0.01 4","9","PCR"
"177",87,0.96571226581831,0.871777924653007,0.99625468164794,0.117647058823529,254,5000,4,0.01,4,7,"5000 4 0.01 4","9","PCR"
"178",88,0.978227027027027,0.886655803005613,1,0.0476190476190476,199,5000,4,0.01,4,8,"5000 4 0.01 4","9","PCR"
"179",89,0.980262920943634,0.887028101050241,0.981549815498155,0.153846153846154,232,5000,4,0.01,4,9,"5000 4 0.01 4","9","PCR"
"180",90,0.97632718159034,0.883391637514576,0.996168582375479,0,205,5000,4,0.01,4,10,"5000 4 0.01 4","9","PCR"
